536532.3190 1.1753 1.6073 -0.0100 0.001549 -0.001380 0.455079 0.890449
536532.3390 1.1975 1.6360 -0.0100 0.001549 -0.001380 0.455234 0.890369
536532.3590 1.2214 1.6679 -0.0100 0.001471 -0.001340 0.455312 0.890330
536532.3790 1.2436 1.6998 -0.0100 0.001548 -0.001380 0.455389 0.890290
536532.3990 1.2677 1.7318 -0.0100 0.001548 -0.001380 0.455545 0.890210
536532.4190 1.2917 1.7653 -0.0100 0.001548 -0.001381 0.455623 0.890171
536532.4390 1.3139 1.7956 -0.0100 0.001626 -0.001420 0.455700 0.890131
536532.4590 1.3378 1.8291 -0.0100 0.001703 -0.001460 0.455778 0.890091
536532.4790 1.3600 1.8611 -0.0100 0.001703 -0.001461 0.455933 0.890011
536532.4990 1.3841 1.8946 -0.0100 0.001781 -0.001501 0.456011 0.889971
536532.5190 1.4081 1.9281 -0.0100 0.001858 -0.001541 0.456088 0.889931
536532.5390 1.4303 1.9600 -0.0100 0.001975 -0.001503 0.456243 0.889852
536532.5590 1.4543 1.9951 -0.0100 0.002053 -0.001543 0.456321 0.889811
536532.5790 1.4783 2.0286 -0.0100 0.002170 -0.001505 0.456398 0.889772
536532.5990 1.5024 2.0622 -0.0100 0.002248 -0.001545 0.456476 0.889732
536532.6190 1.5263 2.0972 -0.0100 0.002287 -0.001468 0.456631 0.889652
536532.6390 1.5504 2.1307 -0.0100 0.002287 -0.001468 0.456709 0.889612
536532.6590 1.5744 2.1659 -0.0100 0.002287 -0.001469 0.456786 0.889572
536532.6790 1.6003 2.2010 -0.0100 0.002327 -0.001391 0.456941 0.889493
536532.6990 1.6243 2.2361 -0.0100 0.002249 -0.001352 0.457019 0.889453
536532.7190 1.6502 2.2728 -0.0100 0.002211 -0.001234 0.457097 0.889413
536532.7390 1.6742 2.3064 -0.0100 0.002173 -0.001117 0.457252 0.889334
536532.7590 1.7020 2.3430 -0.0100 0.002095 -0.001078 0.457329 0.889294
536532.7790 1.7259 2.3797 -0.0100 0.002058 -0.000960 0.457407 0.889255
536532.7990 1.7518 2.4165 -0.0100 0.002057 -0.000961 0.457562 0.889175
536532.8190 1.7796 2.4515 -0.0100 0.002020 -0.000843 0.457640 0.889135
536532.8390 1.8035 2.4883 -0.0100 0.002020 -0.000844 0.457795 0.889055
536532.8590 1.8295 2.5250 -0.0100 0.002019 -0.000844 0.457950 0.888975
536532.8790 1.8572 2.5617 -0.0200 0.002019 -0.000844 0.458028 0.888935
536532.8990 1.8830 2.6000 -0.0200 0.002059 -0.000767 0.458183 0.888855
536532.9190 1.9107 2.6367 -0.0200 0.002059 -0.000767 0.458260 0.888815
536532.9390 1.9348 2.6734 -0.0200 0.002099 -0.000690 0.458415 0.888735
536532.9590 1.9625 2.7101 -0.0200 0.002099 -0.000690 0.458493 0.888695
536532.9790 1.9902 2.7484 -0.0200 0.002021 -0.000650 0.458648 0.888616
536532.9990 2.0179 2.7867 -0.0200 0.002021 -0.000651 0.458725 0.888576
536533.0190 2.0457 2.8250 -0.0200 0.001944 -0.000611 0.458881 0.888496
536533.0390 2.0715 2.8633 -0.0200 0.001943 -0.000611 0.458958 0.888456
536533.0590 2.0992 2.9016 -0.0200 0.001906 -0.000494 0.459113 0.888376
536533.0790 2.1269 2.9399 -0.0200 0.001828 -0.000454 0.459191 0.888336
536533.0990 2.1546 2.9815 -0.0200 0.001751 -0.000414 0.459346 0.888256
536533.1190 2.1843 3.0198 -0.0200 0.001636 -0.000257 0.459423 0.888216
536533.1390 2.2101 3.0581 -0.0200 0.001558 -0.000217 0.459579 0.888136
536533.1590 2.2378 3.0979 -0.0200 0.001481 -0.000177 0.459734 0.888056
536533.1790 2.2674 3.1379 -0.0200 0.001403 -0.000137 0.459811 0.888016
536533.1990 2.2951 3.1778 -0.0200 0.001326 -0.000097 0.459966 0.887935
536533.2190 2.3228 3.2176 -0.0200 0.001326 -0.000097 0.460044 0.887895
536533.2390 2.3506 3.2559 -0.0200 0.001248 -0.000057 0.460199 0.887815
536533.2590 2.3801 3.2975 -0.0200 0.001366 -0.000020 0.460354 0.887735
536533.2800 2.4115 3.3421 -0.0200 0.001288 0.000020 0.460431 0.887694
536533.3000 2.4393 3.3837 -0.0200 0.001406 0.000057 0.460586 0.887614
536533.3200 2.4670 3.4235 -0.0200 0.001406 0.000057 0.460663 0.887574
536533.3400 2.4965 3.4635 -0.0200 0.001524 0.000094 0.460818 0.887493
536533.3600 2.5242 3.5049 -0.0200 0.001524 0.000094 0.460895 0.887453
536533.3800 2.5538 3.5465 -0.0200 0.001601 0.000053 0.461050 0.887373
536533.4000 2.5834 3.5879 -0.0200 0.001601 0.000053 0.461128 0.887332
536533.4200 2.6111 3.6279 -0.0200 0.001719 0.000090 0.461282 0.887252
536533.4400 2.6406 3.6710 -0.0200 0.001719 0.000090 0.461437 0.887171
536533.4600 2.6702 3.7124 -0.0200 0.001719 0.000089 0.461515 0.887131
536533.4800 2.6998 3.7555 -0.0200 0.001759 0.000167 0.461669 0.887050
536533.5000 2.7293 3.7970 -0.0200 0.001682 0.000207 0.461747 0.887010
536533.5200 2.7570 3.8386 -0.0200 0.001682 0.000206 0.461902 0.886930
536533.5400 2.7885 3.8817 -0.0200 0.001604 0.000246 0.462056 0.886849
536533.5600 2.8180 3.9247 -0.0200 0.001527 0.000287 0.462211 0.886768
536533.5800 2.8495 3.9694 -0.0200 0.001372 0.000367 0.462289 0.886728
536533.6000 2.8790 4.0125 -0.0200 0.001413 0.000444 0.462366 0.886688
536533.6200 2.9105 4.0556 -0.0200 0.001258 0.000525 0.462521 0.886607
536533.6400 2.9382 4.0986 -0.0200 0.001181 0.000565 0.462676 0.886526
536533.6600 2.9696 4.1417 -0.0200 0.001063 0.000528 0.462754 0.886486
536533.6800 3.0009 4.1865 -0.0200 0.001063 0.000528 0.462908 0.886405
536533.7000 3.0324 4.2312 -0.0200 0.000986 0.000568 0.462986 0.886365
536533.7200 3.0619 4.2743 -0.0200 0.000868 0.000531 0.463141 0.886284
536533.7400 3.0934 4.3189 -0.0200 0.000868 0.000531 0.463295 0.886203
536533.7600 3.1229 4.3620 -0.0200 0.000868 0.000531 0.463450 0.886122
536533.7800 3.1544 4.4083 -0.0200 0.000869 0.000530 0.463605 0.886042
536533.8000 3.1858 4.4530 -0.0200 0.000909 0.000608 0.463682 0.886001
536533.8200 3.2172 4.4977 -0.0200 0.000986 0.000567 0.463836 0.885920
536533.8400 3.2468 4.5424 -0.0200 0.000987 0.000567 0.463991 0.885839
536533.8600 3.2781 4.5870 -0.0200 0.000909 0.000607 0.464146 0.885758
536533.8800 3.3096 4.6334 -0.0200 0.000909 0.000607 0.464300 0.885677
536533.9000 3.3410 4.6780 -0.0200 0.000909 0.000607 0.464378 0.885637
536533.9200 3.3724 4.7244 -0.0200 0.000832 0.000647 0.464532 0.885556
536533.9400 3.4039 4.7690 -0.0200 0.000832 0.000647 0.464687 0.885474
536533.9600 3.4352 4.8153 -0.0200 0.000678 0.000728 0.464842 0.885393
536533.9800 3.4666 4.8616 -0.0200 0.000601 0.000769 0.464996 0.885312
536534.0000 3.4981 4.9078 -0.0200 0.000601 0.000769 0.465151 0.885231
536534.0200 3.5314 4.9557 -0.0200 0.000524 0.000809 0.465305 0.885150
536534.0400 3.5609 5.0021 -0.0200 0.000447 0.000850 0.465537 0.885028
536534.0600 3.5941 5.0483 -0.0200 0.000524 0.000809 0.465691 0.884947
536534.0800 3.6274 5.0946 -0.0200 0.000484 0.000732 0.465846 0.884865
536534.1000 3.6589 5.1425 -0.0200 0.000484 0.000731 0.466000 0.884784
536534.1200 3.6921 5.1888 -0.0200 0.000521 0.000613 0.466155 0.884703
536534.1400 3.7235 5.2367 -0.0200 0.000480 0.000536 0.466309 0.884621
536534.1600 3.7568 5.2829 -0.0200 0.000517 0.000418 0.466464 0.884540
536534.1800 3.7882 5.3308 -0.0200 0.000476 0.000341 0.466618 0.884459
536534.2000 3.8214 5.3787 -0.0200 0.000476 0.000341 0.466772 0.884377
536534.2200 3.8547 5.4266 -0.0200 0.000476 0.000341 0.466850 0.884337
536534.2400 3.8862 5.4728 -0.0200 0.000435 0.000264 0.467081 0.884214
536534.2600 3.9194 5.5224 -0.0200 0.000317 0.000227 0.467235 0.884133
536534.2800 3.9527 5.5702 -0.0200 0.000199 0.000191 0.467313 0.884092
536534.3000 3.9860 5.6197 -0.0200 0.000082 0.000154 0.467467 0.884011
536534.3200 4.0192 5.6676 -0.0200 0.000041 0.000077 0.467621 0.883929
536534.3400 4.0525 5.7155 -0.0200 0.000041 0.000077 0.467776 0.883847
536534.3600 4.0857 5.7649 -0.0200 0.000041 0.000077 0.467930 0.883766
536534.3800 4.1190 5.8128 -0.0200 -0.000036 0.000118 0.468084 0.883684
536534.4000 4.1523 5.8623 -0.0200 0.000005 0.000195 0.468161 0.883643
536534.4200 4.1836 5.9118 -0.0200 0.000086 0.000349 0.468392 0.883520
536534.4390 4.2150 5.9612 -0.0200 0.000127 0.000426 0.468547 0.883439
536534.4590 4.2483 6.0091 -0.0200 0.000168 0.000503 0.468701 0.883357
536534.4790 4.2815 6.0603 -0.0200 0.000286 0.000540 0.468932 0.883234
536534.4990 4.3148 6.1097 -0.0200 0.000287 0.000539 0.469086 0.883152
536534.5190 4.3481 6.1592 -0.0200 0.000287 0.000539 0.469240 0.883070
536534.5390 4.3813 6.2102 -0.0200 0.000328 0.000616 0.469471 0.882947
536534.5590 4.4146 6.2597 -0.0200 0.000328 0.000616 0.469626 0.882865
536534.5790 4.4479 6.3092 -0.0200 0.000369 0.000693 0.469857 0.882742
536534.5990 4.4793 6.3603 -0.0200 0.000446 0.000652 0.470011 0.882660
536534.6190 4.5126 6.4098 -0.0200 0.000446 0.000652 0.470165 0.882578
536534.6390 4.5459 6.4625 -0.0200 0.000446 0.000652 0.470319 0.882496
536534.6590 4.5809 6.5119 -0.0200 0.000447 0.000652 0.470473 0.882414
536534.6790 4.6142 6.5630 -0.0200 0.000447 0.000652 0.470704 0.882291
536534.6990 4.6474 6.6124 -0.0200 0.000406 0.000575 0.470858 0.882209
536534.7190 4.6807 6.6636 -0.0200 0.000483 0.000534 0.471012 0.882127
536534.7390 4.7158 6.7162 -0.0200 0.000442 0.000457 0.471243 0.882003
536534.7590 4.7510 6.7656 -0.0200 0.000442 0.000456 0.471397 0.881921
536534.7790 4.7842 6.8168 -0.0200 0.000478 0.000338 0.471550 0.881839
536534.7990 4.8193 6.8662 -0.0200 0.000514 0.000220 0.471704 0.881757
536534.8190 4.8525 6.9173 -0.0200 0.000626 0.000061 0.471858 0.881674
536534.8390 4.8877 6.9700 -0.0200 0.000662 -0.000058 0.472089 0.881551
536534.8590 4.9228 7.0210 -0.0200 0.000775 -0.000217 0.472243 0.881468
536534.8790 4.9579 7.0721 -0.0200 0.000852 -0.000258 0.472397 0.881386
536534.8990 4.9911 7.1232 -0.0200 0.000964 -0.000418 0.472550 0.881303
536534.9190 5.0263 7.1743 -0.0200 0.001000 -0.000536 0.472704 0.881220
536534.9390 5.0614 7.2269 -0.0200 0.001076 -0.000578 0.472935 0.881097
536534.9590 5.0947 7.2780 -0.0200 0.001153 -0.000619 0.473089 0.881014
536534.9790 5.1297 7.3306 -0.0200 0.001230 -0.000661 0.473242 0.880931
536534.9990 5.1630 7.3818 -0.0200 0.001153 -0.000620 0.473319 0.880890
536535.0190 5.1981 7.4345 -0.0200 0.001153 -0.000620 0.473550 0.880766
536535.0390 5.2333 7.4887 -0.0200 0.001076 -0.000579 0.473704 0.880683
536535.0590 5.2665 7.5413 -0.0200 0.001076 -0.000579 0.473857 0.880601
536535.0790 5.3016 7.5940 -0.0200 0.000999 -0.000538 0.474011 0.880518
536535.0990 5.3348 7.6467 -0.0200 0.000922 -0.000497 0.474242 0.880394
536535.1190 5.3700 7.6993 -0.0200 0.000922 -0.000497 0.474395 0.880311
536535.1390 5.4051 7.7553 -0.0200 0.000880 -0.000574 0.474626 0.880187
536535.1590 5.4402 7.8079 -0.0200 0.000880 -0.000574 0.474856 0.880063
536535.1790 5.4734 7.8606 -0.0200 0.000839 -0.000651 0.475010 0.879980
536535.1990 5.5086 7.9133 -0.0200 0.000762 -0.000610 0.475240 0.879856
536535.2190 5.5437 7.9675 -0.0200 0.000762 -0.000610 0.475394 0.879773
536535.2390 5.5788 8.0234 -0.0200 0.000761 -0.000610 0.475624 0.879648
536535.2590 5.6139 8.0761 -0.0200 0.000726 -0.000492 0.475778 0.879565
536535.2790 5.6491 8.1303 -0.0200 0.000726 -0.000492 0.475931 0.879482
536535.2990 5.6841 8.1829 -0.0200 0.000767 -0.000415 0.476085 0.879399
536535.3190 5.7174 8.2389 -0.0200 0.000767 -0.000416 0.476238 0.879316
536535.3390 5.7544 8.2931 -0.0200 0.000691 -0.000374 0.476468 0.879191
536535.3590 5.7894 8.3490 -0.0200 0.000649 -0.000451 0.476622 0.879108
536535.3790 5.8246 8.4017 -0.0200 0.000572 -0.000410 0.476775 0.879025
536535.3990 5.8597 8.4559 -0.0200 0.000572 -0.000410 0.477005 0.878900
536535.4190 5.8948 8.5102 -0.0200 0.000572 -0.000410 0.477235 0.878775
536535.4390 5.9299 8.5676 -0.0200 0.000572 -0.000410 0.477465 0.878650
536535.4590 5.9650 8.6219 -0.0200 0.000572 -0.000410 0.477695 0.878525
536535.4790 6.0001 8.6761 -0.0200 0.000690 -0.000375 0.477925 0.878400
536535.4990 6.0352 8.7320 -0.0200 0.000690 -0.000376 0.478155 0.878275
536535.5190 6.0704 8.7862 -0.0200 0.000690 -0.000376 0.478462 0.878108
536535.5390 6.1054 8.8437 -0.0200 0.000613 -0.000334 0.478692 0.877983
536535.5590 6.1406 8.8996 -0.0200 0.000613 -0.000334 0.478922 0.877857
536535.5790 6.1757 8.9538 -0.0200 0.000536 -0.000293 0.479151 0.877732
536535.5990 6.2107 9.0097 -0.0200 0.000460 -0.000251 0.479381 0.877607
536535.6190 6.2478 9.0640 -0.0200 0.000383 -0.000209 0.479611 0.877481
536535.6390 6.2828 9.1230 -0.0200 0.000306 -0.000167 0.479841 0.877356
536535.6590 6.3180 9.1789 -0.0200 0.000230 -0.000126 0.480070 0.877230
536535.6800 6.3568 9.2396 -0.0200 0.000230 -0.000126 0.480300 0.877104
536535.7000 6.3937 9.2954 -0.0200 0.000153 -0.000084 0.480453 0.877020
536535.7200 6.4288 9.3545 -0.0200 0.000035 -0.000118 0.480683 0.876895
536535.7400 6.4640 9.4087 -0.0200 -0.000042 -0.000077 0.480989 0.876727
536535.7600 6.4990 9.4646 -0.0200 -0.000042 -0.000076 0.481218 0.876601
536535.7800 6.5361 9.5221 -0.0200 0.000000 0.000000 0.481448 0.876475
536535.8000 6.5711 9.5763 -0.0200 -0.000076 0.000042 0.481677 0.876349
536535.8200 6.6062 9.6370 -0.0200 -0.000076 0.000042 0.481983 0.876181
536535.8400 6.6414 9.6912 -0.0200 -0.000153 0.000084 0.482289 0.876012
536535.8600 6.6764 9.7487 -0.0200 -0.000153 0.000084 0.482518 0.875886
536535.8800 6.7134 9.8046 -0.0200 -0.000111 0.000161 0.482824 0.875717
536535.9000 6.7485 9.8620 -0.0200 0.000008 0.000195 0.483053 0.875591
536535.9200 6.7836 9.9210 -0.0200 0.000008 0.000195 0.483282 0.875465
536535.9400 6.8188 9.9770 -0.0200 0.000127 0.000229 0.483588 0.875296
536535.9600 6.8538 10.0344 -0.0200 0.000127 0.000229 0.483817 0.875169
536535.9800 6.8908 10.0919 -0.0200 0.000203 0.000187 0.484046 0.875042
536536.0000 6.9259 10.1477 -0.0200 0.000245 0.000263 0.484275 0.874916
536536.0200 6.9591 10.2083 -0.0200 0.000245 0.000263 0.484504 0.874789
536536.0400 6.9962 10.2658 -0.0200 0.000364 0.000297 0.484886 0.874577
536536.0600 7.0312 10.3217 -0.0200 0.000288 0.000339 0.485115 0.874450
536536.0800 7.0682 10.3792 -0.0200 0.000288 0.000339 0.485344 0.874323
536536.1000 7.1033 10.4366 -0.0200 0.000246 0.000263 0.485573 0.874196
536536.1200 7.1403 10.4941 -0.0200 0.000246 0.000263 0.485878 0.874027
536536.1400 7.1736 10.5547 -0.0100 0.000246 0.000263 0.486183 0.873857
536536.1600 7.2086 10.6121 -0.0100 0.000246 0.000263 0.486412 0.873730
536536.1800 7.2456 10.6712 -0.0100 0.000365 0.000296 0.486640 0.873602
536536.2000 7.2807 10.7287 -0.0100 0.000441 0.000254 0.486869 0.873475
536536.2200 7.3177 10.7861 -0.0100 0.000484 0.000330 0.487174 0.873305
536536.2400 7.3510 10.8468 -0.0100 0.000526 0.000406 0.487478 0.873135
536536.2600 7.3879 10.9059 -0.0100 0.000526 0.000406 0.487707 0.873007
536536.2800 7.4230 10.9633 -0.0100 0.000527 0.000405 0.487936 0.872879
536536.3000 7.4600 11.0208 -0.0100 0.000527 0.000405 0.488164 0.872752
536536.3200 7.4969 11.0798 -0.0100 0.000484 0.000329 0.488393 0.872624
536536.3400 7.5301 11.1405 -0.0100 0.000484 0.000329 0.488621 0.872496
536536.3600 7.5672 11.1995 -0.0100 0.000527 0.000405 0.488849 0.872368
536536.3800 7.6041 11.2585 -0.0100 0.000527 0.000405 0.489154 0.872197
536536.4000 7.6392 11.3176 -0.0100 0.000527 0.000405 0.489306 0.872112
536536.4200 7.6762 11.3766 -0.0100 0.000570 0.000481 0.489610 0.871941
536536.4400 7.7113 11.4389 -0.0100 0.000494 0.000523 0.489915 0.871770
536536.4600 7.7463 11.4980 -0.0100 0.000613 0.000556 0.490219 0.871599
536536.4800 7.7834 11.5586 -0.0100 0.000537 0.000599 0.490447 0.871471
536536.5000 7.8184 11.6160 -0.0100 0.000614 0.000556 0.490751 0.871299
536536.5200 7.8554 11.6767 -0.0100 0.000538 0.000598 0.491056 0.871128
536536.5400 7.8924 11.7405 -0.0100 0.000571 0.000479 0.491360 0.870957
536536.5600 7.9293 11.8012 -0.0100 0.000495 0.000522 0.491664 0.870785
536536.5800 7.9663 11.8602 -0.0100 0.000614 0.000555 0.491891 0.870656
536536.6000 8.0014 11.9209 -0.0100 0.000614 0.000555 0.492195 0.870484
536536.6200 8.0384 11.9816 -0.0100 0.000615 0.000555 0.492423 0.870355
536536.6400 8.0753 12.0454 -0.0100 0.000615 0.000554 0.492727 0.870184
536536.6600 8.1105 12.1060 -0.0100 0.000539 0.000597 0.493031 0.870011
536536.6800 8.1474 12.1667 -0.0100 0.000496 0.000521 0.493259 0.869882
536536.7000 8.1843 12.2274 -0.0100 0.000420 0.000564 0.493562 0.869710
536536.7200 8.2213 12.2880 -0.0100 0.000421 0.000564 0.493790 0.869581
536536.7400 8.2583 12.3534 -0.0100 0.000421 0.000564 0.494169 0.869365
536536.7600 8.2952 12.4141 -0.0100 0.000345 0.000607 0.494473 0.869193
536536.7800 8.3303 12.4764 -0.0100 0.000345 0.000607 0.494776 0.869020
536536.8000 8.3672 12.5370 -0.0100 0.000421 0.000563 0.495004 0.868891
536536.8200 8.4043 12.5976 -0.0100 0.000378 0.000487 0.495307 0.868718
536536.8400 8.4412 12.6646 -0.0100 0.000335 0.000411 0.495686 0.868502
536536.8600 8.4781 12.7253 -0.0100 0.000368 0.000292 0.495989 0.868329
536536.8800 8.5151 12.7876 -0.0100 0.000325 0.000216 0.496292 0.868155
536536.9000 8.5502 12.8498 -0.0100 0.000281 0.000141 0.496519 0.868026
536536.9200 8.5872 12.9105 -0.0100 0.000238 0.000065 0.496747 0.867896
536536.9400 8.6241 12.9759 -0.0100 0.000238 0.000065 0.497125 0.867679
536536.9600 8.6611 13.0381 -0.0100 0.000282 0.000140 0.497352 0.867549
536536.9800 8.6981 13.1004 -0.0100 0.000206 0.000184 0.497580 0.867418
536537.0000 8.7331 13.1626 -0.0100 0.000282 0.000140 0.497882 0.867245
536537.0200 8.7702 13.2248 -0.0100 0.000238 0.000064 0.498109 0.867114
536537.0400 8.8052 13.2903 -0.0100 0.000238 0.000064 0.498488 0.866897
536537.0600 8.8422 13.3526 -0.0100 0.000195 -0.000011 0.498790 0.866723
536537.0790 8.8791 13.4164 -0.0100 0.000227 -0.000131 0.499093 0.866548
536537.0990 8.9161 13.4786 -0.0100 0.000227 -0.000131 0.499395 0.866374
536537.1190 8.9531 13.5409 -0.0100 0.000302 -0.000174 0.499698 0.866200
536537.1390 8.9864 13.6064 -0.0100 0.000378 -0.000218 0.500076 0.865982
536537.1590 9.0233 13.6686 -0.0100 0.000453 -0.000262 0.500378 0.865807
536537.1790 9.0584 13.7324 -0.0100 0.000529 -0.000306 0.500680 0.865632
536537.1990 9.0954 13.7946 -0.0100 0.000560 -0.000425 0.500982 0.865457
536537.2190 9.1323 13.8585 -0.0100 0.000429 -0.000652 0.501284 0.865282
536537.2390 9.1693 13.9255 -0.0100 0.000298 -0.000879 0.501586 0.865107
536537.2590 9.2043 13.9894 -0.0100 0.000047 -0.001137 0.501888 0.864932
536537.2790 9.2431 14.0517 -0.0100 -0.000129 -0.001439 0.502190 0.864756
536537.2990 9.2802 14.1154 -0.0100 -0.000336 -0.001621 0.502416 0.864624
536537.3190 9.3171 14.1793 -0.0100 -0.000393 -0.001891 0.502718 0.864448
536537.3390 9.3522 14.2447 -0.0100 -0.000482 -0.002042 0.503020 0.864272
536537.3590 9.3911 14.3086 -0.0100 -0.000570 -0.002193 0.503321 0.864096
536537.3790 9.4261 14.3725 -0.0100 -0.000584 -0.002387 0.503623 0.863920
536537.3990 9.4631 14.4362 -0.0100 -0.000672 -0.002538 0.503849 0.863788
536537.4190 9.5000 14.5017 -0.0100 -0.000686 -0.002732 0.504151 0.863611
536537.4390 9.5352 14.5671 -0.0100 -0.000819 -0.002958 0.504527 0.863390
536537.4590 9.5721 14.6326 -0.0100 -0.000908 -0.003108 0.504828 0.863214
536537.4790 9.6090 14.6964 -0.0100 -0.001072 -0.003215 0.505054 0.863081
536537.4990 9.6461 14.7603 -0.0100 -0.001162 -0.003365 0.505355 0.862904
536537.5190 9.6830 14.8257 -0.0100 -0.001251 -0.003515 0.505656 0.862727
536537.5390 9.7181 14.8944 -0.0100 -0.001341 -0.003665 0.506032 0.862506
536537.5590 9.7532 14.9598 -0.0100 -0.001474 -0.003890 0.506258 0.862372
