536531.134352207 0.325394670     0.625982284     0.087475680     -0.012028290    0.011954040     0.457657295     0.888966941     
536531.184365511 0.339641163     0.646330163     0.086680417     -0.012044325    0.011961964     0.457741261     0.888923385     
536531.234374523 0.354310558     0.667715584     0.085878674     -0.012009577    0.012014291     0.457814637     0.888885361     
536531.284350634 0.369508630     0.690114926     0.085056338     -0.011996268    0.012111452     0.457891126     0.888844823     
536531.334369659 0.385399774     0.713584050     0.084224301     -0.012001461    0.012158905     0.458029183     0.888772971     
536531.384369135 0.402025991     0.738165325     0.083395606     -0.011998756    0.012181538     0.458232897     0.888667684     
536531.434357166 0.419262525     0.763914801     0.082562809     -0.011896436    0.012199715     0.458472764     0.888545084     
536531.484359980 0.437049431     0.790753573     0.081697239     -0.011769533    0.012272543     0.458698384     0.888429319     
536531.534352303 0.455532730     0.818536673     0.080803212     -0.011706777    0.012344329     0.458880720     0.888334990     
536531.584364653 0.474815963     0.847290927     0.079943271     -0.011715498    0.012431062     0.459035144     0.888253878     
536531.634368181 0.494918432     0.877187266     0.079085003     -0.011688817    0.012470599     0.459214996     0.888160708     
536531.684370756 0.515860319     0.908252284     0.078202656     -0.011614195    0.012453767     0.459459242     0.888035596     
536531.734371185 0.537764014     0.940259207     0.077325707     -0.011628266    0.012411225     0.459749875     0.887885577     
536531.784370422 0.560444209     0.973105200     0.076351183     -0.011711696    0.012363916     0.460030704     0.887739670     
536531.834375381 0.583319286     1.006940131     0.075081466     -0.011722641    0.012466978     0.460254298     0.887622180     
536531.884353161 0.606447866     1.041886867     0.073450208     -0.011645141    0.012657009     0.460437355     0.887525567     
536531.934360027 0.630356326     1.077987031     0.071610336     -0.011590287    0.012720053     0.460637633     0.887421454     
536531.984369993 0.655195980     1.115126591     0.069803971     -0.011610970    0.012651855     0.460889290     0.887291484     
536532.034355164 0.680586057     1.153448634     0.068231129     -0.011524028    0.012604009     0.461178630     0.887142946     
536532.084370613 0.706566177     1.193076372     0.066815653     -0.011281059    0.012566220     0.461475932     0.886991991     
536532.134361267 1.491582958     2.275309259     0.075157875     -0.010169820    0.010473712     0.461507138     0.887016368     
536532.184364557 1.541107258     2.346503917     0.074105910     -0.010091297    0.010361711     0.461774258     0.886879549     
536532.234381676 1.591440608     2.418647162     0.072894480     -0.010071873    0.010242152     0.462026002     0.886750037     
536532.284365416 1.642580625     2.491733849     0.071514535     -0.010108823    0.010144145     0.462284448     0.886616037     
536532.334371567 1.693644945     2.566834986     0.057076265     -0.009740390    0.009517810     0.462003064     0.886773762     
536532.384328127 1.746138556     2.642415193     0.054120352     -0.009747492    0.009399694     0.462278111     0.886631592     
536532.434370279 1.799276671     2.719308536     0.051256247     -0.009713699    0.009334343     0.462541086     0.886495492     
536532.484384060 1.857640289     2.795600807     0.047187804     -0.009677592    0.008795577     0.463768328     0.885859989     
536532.534371614 1.912635600     2.874483315     0.044047992     -0.009767826    0.008890446     0.464001046     0.885736179     
536532.584356070 1.967122124     2.958372795     0.045615036     -0.009015067    0.009118820     0.464286488     0.885592250     
536532.634376049 2.022983912     3.040660757     0.043027516     -0.009015597    0.009337912     0.464537542     0.885458296     
536532.684380293 2.077854018     3.124797053     0.039800589     -0.008402321    0.009896481     0.465141494     0.885141148     
536532.735108614 2.132570492     3.206577357     0.035825656     -0.008325511    0.009911777     0.465390086     0.885011023     
536532.784358263 2.191589859     3.298124923     0.036111916     -0.008457447    0.008354072     0.464186019     0.885657959     
536532.834377289 2.252024524     3.387528444     0.031571090     -0.008178036    0.008240933     0.464445583     0.885525554     
536532.884370089 2.313076401     3.475216726     0.031284112     -0.008486832    0.008684287     0.464548240     0.885464561     
536532.934368134 2.374836431     3.566042359     0.028198053     -0.008417381    0.008668972     0.464844181     0.885310050     
536532.984365463 2.438568084     3.647969277     0.018573192     -0.008952528    0.009273549     0.465609712     0.884896293     
536533.034370184 2.501534816     3.739940072     0.014608905     -0.008893098    0.009219545     0.465902708     0.884743228     
536533.084376097 2.574295563     3.825673757     0.009133646     -0.009763000    0.008475659     0.466615785     0.884365623     
536533.134363174 2.634753897     3.911830813     0.004992707     -0.009610313    0.008364200     0.466895628     0.884220648     
536533.184363365 2.697257696     3.997382627     -0.002116667    -0.009209143    0.008435446     0.467866936     0.883710680     
