553682.122579336 0.422147958     -0.368283787    0.085915943     0.018965093     0.030630209     -0.449110647    0.892749541     
553682.172598839 0.418849102     -0.361882600    0.085208552     0.018952979     0.030511078     -0.449257667    0.892679902     
553682.222581863 0.415292139     -0.354984424    0.084461184     0.018962500     0.030390479     -0.449357599    0.892633514     
553682.272597551 0.411453810     -0.347568057    0.083593394     0.019023845     0.030290741     -0.449410968    0.892608730     
553682.322586298 0.407354549     -0.339749308    0.082635171     0.019093236     0.030195262     -0.449441135    0.892595295     
553682.372582674 0.403093518     -0.331681803    0.081687559     0.019125415     0.030065869     -0.449492250    0.892573235     
553682.422587395 0.398654564     -0.323378193    0.080884355     0.019115050     0.029954892     -0.449599652    0.892523093     
553682.472579002 0.394077391     -0.314703980    0.080189878     0.019123774     0.029834413     -0.449750706    0.892450834     
553682.522584677 0.389173391     -0.305720490    0.079409326     0.019125642     0.029755278     -0.449893564    0.892381429     
553682.572595596 0.383791646     -0.296501849    0.078433569     0.019090541     0.029743710     -0.449957449    0.892350356     
553682.622600555 0.377910954     -0.287018158    0.077333390     0.019013232     0.029803316     -0.449921566    0.892368110     
553682.672621489 0.371695847     -0.277196534    0.076171038     0.018913909     0.029899057     -0.449874790    0.892390601     
553682.722588539 0.365429094     -0.266984463    0.075031712     0.018823206     0.029970440     -0.449908571    0.892373093     
553682.772585630 0.359287972     -0.256435454    0.073896954     0.018763046     0.029957725     -0.450036938    0.892310057     
553682.822601795 0.353241898     -0.245660379    0.072671290     0.018689917     0.029814049     -0.450219746    0.892224181     
553682.872580767 0.347112448     -0.234582299    0.071320902     0.018615073     0.029637945     -0.450350809    0.892165467     
553682.922581434 0.340779872     -0.222945145    0.069960525     0.018616092     0.029500607     -0.450379553    0.892155487     
553682.972585201 0.334364209     -0.210773605    0.068660507     0.018720457     0.029386922     -0.450327332    0.892183416     
553683.022597551 0.327960096     -0.198267794    0.067373406     0.018837955     0.029263665     -0.450257481    0.892220248     
553683.072588682 0.321369454     -0.185595385    0.066035431     0.018858843     0.029107830     -0.450216076    0.892245797     
553683.122604847 0.314428655     -0.172772510    0.064657001     0.018797832     0.029049264     -0.450234565    0.892239664     
553683.172583818 1.723899025     -2.148695423    0.114493549     0.017664458     0.027320835     -0.450059675    0.892405641     
553683.222635031 1.763125958     -2.202173824    0.114524442     0.017637112     0.027320720     -0.450117616    0.892376962     
553683.272597790 1.802411577     -2.256316461    0.114553477     0.017521057     0.027358327     -0.450144422    0.892364575     
553683.322600603 1.841913843     -2.311106571    0.114533630     0.017377462     0.027433041     -0.450121702    0.892376549     
553683.372586250 1.881937539     -2.366223541    0.114476860     0.017315324     0.027513221     -0.450076481    0.892398097     
553683.422590971 1.922754927     -2.421621236    0.114369010     0.017358196     0.027550626     -0.450045627    0.892411671     
553683.472592115 1.964271124     -2.477321604    0.114196999     0.017464246     0.027565234     -0.450039512    0.892412234     
553683.522608042 2.006380134     -2.533434899    0.113945684     0.017587024     0.027566128     -0.450033710    0.892412721     
553683.572599649 2.048930145     -2.590162759    0.113686217     0.017673882     0.027547271     -0.449991295    0.892432976     
553683.622605324 2.091887149     -2.647716811    0.113468262     0.017722430     0.027504816     -0.449922055    0.892468232     
