535129.121615887 0.870366596     -0.054688469    0.103564459     -0.004151526    0.008688616     -0.058963564    0.998213690     
535129.171606779 0.893995040     -0.045141125    0.103093372     -0.004599579    0.008711455     -0.053592699    0.998514285     
535129.221605539 0.918143133     -0.034208077    0.102551615     -0.004799785    0.008778742     -0.048070759    0.998793822     
535129.271605730 0.942653769     -0.020996663    0.101809020     -0.004460550    0.009054952     -0.042505096    0.999045258     
535129.321606874 0.967818273     -0.006470976    0.100934115     -0.004185378    0.009353163     -0.036821882    0.999269308     
535129.371612310 0.993781358     0.008537422     0.100064127     -0.004351156    0.009510116     -0.030918556    0.999467192     
535129.421603203 1.020451964     0.024684231     0.099367477     -0.004507572    0.009554842     -0.024688811    0.999639360     
535129.471601486 1.047660046     0.042483213     0.098873991     -0.004309384    0.009622644     -0.018175005    0.999779227     
535129.521615744 1.075403297     0.061586141     0.098410190     -0.003956347    0.009688195     -0.011530792    0.999878756     
535129.571606159 1.103663950     0.081628517     0.097881824     -0.003745155    0.009766718     -0.004917525    0.999933199     
535129.621610880 1.132419797     0.102612182     0.097284452     -0.003689263    0.009850798     0.001656451     0.999943302     
535129.671616793 1.161647606     0.124478317     0.096597873     -0.003719646    0.009930899     0.008296729     0.999909349     
535129.721623659 1.191360176     0.147040548     0.095795702     -0.003783676    0.009999762     0.015069623     0.999829283     
535129.771600485 1.221482198     0.170137477     0.094882430     -0.003925246    0.010028873     0.021990023     0.999700182     
535129.821621418 1.251879844     0.193943089     0.093923578     -0.004147964    0.010106289     0.029020932     0.999519106     
535129.871614933 1.282457300     0.218602312     0.092931993     -0.004460470    0.010221059     0.036073700     0.999286907     
535129.921620369 1.313277323     0.244491373     0.091920285     -0.004796502    0.010361234     0.043116739     0.999004797     
535129.971614599 1.344388897     0.271919364     0.090838022     -0.005056182    0.010463070     0.050142628     0.998674459     
535130.021610498 1.375618220     0.301191132     0.089625934     -0.005091700    0.010505137     0.057175107     0.998295910     
535130.071604252 1.406793805     0.332135522     0.088316070     -0.004970154    0.010518530     0.064272689     0.997864560     
535130.121613026 1.437992916     0.364261176     0.087028576     -0.004915283    0.010520498     0.071481217     0.997374350     
535130.171602488 2.959661539     -0.343275507    0.095329592     -0.005231865    0.012945632     0.079028956     0.996774529     
535130.221607924 3.026129386     -0.330217924    0.094622227     -0.005117399    0.013014338     0.086432844     0.996159527     
535130.271608114 3.092668940     -0.316076474    0.094015681     -0.004969480    0.013083681     0.093844775     0.995488463     
535130.321612835 3.159484084     -0.301168118    0.093451874     -0.004976486    0.013168534     0.101218983     0.994764566     
535130.371577978 3.224332745     -0.276420569    0.094975124     -0.003621694    0.013603034     0.106966950     0.994162920     
535130.421611071 3.291045214     -0.257509168    0.094612877     -0.003690556    0.013615606     0.114373764     0.993337625     
535130.471819639 3.354175283     -0.223933437    0.089915639     -0.001761756    0.013688332     0.120114942     0.992664055     
535130.521612167 3.419484484     -0.200576131    0.088949132     -0.001875605    0.013854655     0.127606937     0.991726273     
535130.571598291 3.479248202     -0.162167207    0.081853363     -0.000512275    0.014091388     0.133640907     0.990929502     
535130.621608973 3.544205760     -0.134914658    0.080672347     -0.001057396    0.014164277     0.141330773     0.989860529     
535130.671624660 3.608900087     -0.094700179    0.072114470     -0.000989328    0.013519150     0.147170803     0.989018204     
535130.721617699 3.674045945     -0.064240133    0.071465068     -0.001750711    0.013924679     0.154881866     0.987833309     
535130.771628380 3.747282153     -0.037048001    0.074224969     -0.003353237    0.013470515     0.162030076     0.986688175     
535130.821634769 3.813155168     -0.003046585    0.073406400     -0.003570586    0.013588922     0.169445629     0.985439380     
535130.872056961 3.881341716     0.030607282     0.074543279     -0.003673439    0.013773466     0.176836102     0.984137079     
535130.921611786 3.945876016     0.067984336     0.072926413     -0.003314648    0.013705682     0.184370902     0.982755584     
535130.971605778 3.996796843     0.105073835     0.064709871     -0.002521642    0.015099354     0.191501710     0.981372888     
535131.021610737 4.058612531     0.146996851     0.060773789     -0.001304917    0.014539129     0.198904076     0.979910241     
535131.071613789 4.113584195     0.187512762     0.047449212     0.000000551     0.014533985     0.205453841     0.978558880     
535131.121613026 4.170159935     0.229525475     0.041410464     0.001707596     0.013947887     0.212529668     0.977053571     
535131.171622515 4.393236302     0.177075598     0.049639515     0.002857915     0.010691754     0.178225628     0.983927408     
535131.221615076 4.462397571     0.216286925     0.044931783     0.003030104     0.010644780     0.185417042     0.982597592     
535131.272033930 4.532301880     0.255188897     0.040924115     0.002800231     0.010592854     0.192757286     0.981185293     
535131.321600676 4.610413820     0.245848831     0.085945075     -0.002354857    0.008666241     0.246343260     0.969141037     
535131.371595383 4.682306657     0.279504410     0.089467898     -0.003499478    0.009009733     0.253499518     0.967287223     
535131.421611547 4.753444760     0.315613345     0.089120115     -0.004111462    0.008755015     0.260463967     0.965435118     
535131.472647667 4.825293818     0.354082711     0.088681457     -0.004587279    0.008502858     0.267432863     0.963528060     
535131.521606922 4.888146784     0.393250254     0.100781468     -0.004270923    0.008955225     0.273686529     0.961767772     
535131.571619034 4.951845707     0.432418355     0.101807474     -0.004011347    0.008752646     0.280464160     0.959816209     
535131.621616364 4.999794791     0.461260834     0.095848945     -0.004044918    0.010373925     0.287297109     0.957776796     
535131.671631575 5.063816106     0.503597653     0.093668788     -0.003578911    0.010250089     0.293910398     0.955771314     
535131.721610785 5.099749955     0.548140937     0.082094891     -0.002172795    0.012058829     0.299686409     0.953959077     
535131.771914482 5.160662620     0.592491256     0.078013971     -0.001774678    0.011950230     0.306021553     0.951947925     
535131.821639061 5.227632772     0.638511848     0.084556060     -0.001765953    0.011666312     0.312300081     0.949910226     
535131.873046637 5.290695518     0.683776131     0.082358664     -0.001788919    0.011566316     0.318473627     0.947859467     
535131.921607733 5.339722793     0.719818323     0.086478424     -0.002389271    0.013216324     0.324588069     0.945760120     
535131.971630096 5.398420785     0.763924358     0.085791306     -0.002456206    0.013052590     0.330298597     0.943783044     
535132.021607161 5.445433714     0.820967346     0.077936820     -0.001410775    0.013193942     0.335527509     0.941936951     
535132.071604013 5.501467618     0.868147163     0.076813376     -0.001246145    0.013092814     0.340977114     0.939979592     
535132.121608019 5.563119832     0.920469304     0.059109046     -0.000648996    0.012125229     0.346855769     0.937839876     
535132.171610832 5.618921512     0.968902829     0.057735044     -0.000514167    0.012038714     0.352087821     0.935889401     
535132.221599102 5.734801560     1.038031546     0.093295894     -0.002512118    0.008079701     0.358579622     0.933460799     
535132.271611929 5.797351586     1.088277728     0.093050531     -0.002331032    0.008010408     0.363464634     0.931570641     
535132.321594477 5.860180550     1.138759078     0.092628978     -0.002286418    0.007889657     0.368093441     0.929752518     
535132.371613026 5.921978093     1.194633580     0.096084975     -0.001962270    0.007435925     0.369514354     0.929193198     
535132.421611309 5.985227145     1.246853876     0.096418313     -0.002222280    0.007040289     0.373808371     0.927476575     
535132.471610785 6.046193267     1.302594085     0.096745749     -0.002033285    0.007199289     0.377732499     0.925884548     
535132.521614075 6.108847603     1.356096206     0.097137858     -0.002436830    0.006746109     0.381878752     0.924184598     
535132.571609735 6.157578674     1.410636083     0.090950192     -0.002214684    0.008115428     0.386200311     0.922376580     
535132.621609926 6.216379191     1.465826137     0.091043191     -0.002422393    0.007910920     0.390066746     0.920749414     
535132.671616077 6.274370690     1.521794760     0.091075437     -0.002567049    0.007889539     0.393803488     0.919157211     
535132.721615791 6.321804872     1.550386292     0.107692926     -0.005279388    0.008560728     0.397398116     0.917591183     
535132.771608591 6.377627578     1.604624485     0.109102699     -0.005119988    0.008697823     0.400942280     0.916047718     
535132.821622133 6.422646377     1.647802099     0.104801689     -0.005661352    0.009651108     0.403507884     0.914907751     
535132.871617794 6.471152707     1.696254747     0.104130492     -0.005325219    0.009913836     0.406791552     0.913451690     
535132.926599264 6.519990475     1.745574488     0.098568173     -0.004994827    0.010332654     0.410241219     0.911904836     
535132.976589441 6.596422068     1.810446102     0.095048914     -0.004269336    0.007476522     0.412744669     0.910806078     
535133.026680946 6.655550429     1.868526315     0.085128699     -0.004106121    0.007711613     0.415663136     0.909476678     
535133.076613665 6.732977380     1.937899156     0.102664007     -0.003630229    0.006165176     0.418410232     0.908229976     
535133.126597166 6.795972711     1.997842712     0.097493340     -0.003720464    0.006154265     0.421109457     0.906981317     
535133.176626682 6.859824153     2.058452516     0.092167200     -0.003881198    0.006023626     0.423712797     0.905768247     
535133.226615429 6.886768393     2.085489531     0.097104538     -0.005724940    0.008736073     0.426445969     0.904452730     
535133.276625156 6.966742301     2.198477320     0.107156335     -0.006362095    0.009227639     0.433450199     0.901107818     
535133.326609612 7.026932616     2.256487083     0.107851811     -0.006705366    0.009183508     0.435938337     0.899904699     
535133.376629591 7.076231932     2.300381896     0.107287040     -0.008293549    0.011723263     0.432482624     0.901527904     
535133.426620722 7.132744468     2.356595105     0.108233939     -0.008369975    0.011806003     0.435047854     0.900291023     
